id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final,final_score,final_keyword_match
1.3047857624755405e+18,8.291147150538835e+17,naomie harris says postlockdown life is incredibly hard,https://t.co/NfYqxxVjwD -   Naomie Harris says post-lockdown life is 'incredibly hard'  https://t.co/Bqvq3WCDqW,naomie harris say postlockdown life incredibly hard,100,lockdown
1.3047857640861573e+18,7.164442635345019e+17,naw its still just a short ride also yeah it was months into lockdown before i was like oh i feel what extroverts feel,"@MrQuaDriller Naw, it's still just a short ride! Also yeah, it was months into lockdown before I was like ""...oh. I feel what extroverts feel.""",naw still short ride also yeah month lockdown like oh feel extrovert feel,100,lockdown
1.3047857686747423e+18,4567983076.0,well when youre pm you can decide until then wear a mask keep your distance and wash your hands comparing flu to covid is like comparing a goldfish to a shark,"@willcarling Well when you're PM you can decide, until then, WEAR A MASK, keep your distance and wash your hands. Comparing flu to covid is like comparing a goldfish to a shark.",well youre pm decide wear mask keep your distance wash your hand compare flu to covid like compare goldfish to shark,100,distance
1.304785776664871e+18,1.269773684518146e+18,sweden never imposed a draconian lockdown or compulsory mask wearing sweden has fewer deathsmillion than the united kingdom stockholm has fewer than manchester a similar size city why do brits have to live in a police state the united kingdom is no longer a free country,@LindaO888 @UKCovid19Stats @kissandmakeupuk Sweden never imposed a draconian lockdown or compulsory mask wearing. Sweden has fewer deaths/million than the United Kingdom. Stockholm has fewer than Manchester (a similar size city). Why do Brits have to live in a police state? The United Kingdom is no longer a free country.,sweden never impose draconian lockdown compulsory mask wear sweden few deathsmillion the united kingdom stockholm few manchester similar size city do brit to live police state the united kingdom no longer free country,100,lockdown
1.3047857795964723e+18,48261729.0,6th month in quarantine is doing things to me and its taking its toll on my,6th month in quarantine is doing things to me and its taking its toll on my 🧠,6th month quarantine thing to take toll,100,quarantine
1.3047857797182628e+18,216642635.0,and thank you and the entire cast and team for creating and making it ghosts really is a great show great writing acting and everything   was it true you finished shooting the day before lockdown,"@realmatbaynton @BBCOne And thank you and the entire cast and team for creating and making it. Ghosts really is a great show, great writing, acting and everything! 

Was it true you finished shooting the day before lockdown? https://t.co/gBzPXeZdr2",thank the entire cast team create make ghost really great show great write act everything true finish shoot the day lockdown,100,lockdown
1.3047857811945185e+18,1270436012.0,anywhere i go i would say the majority of people are wearing masks and social distancing as well it’s not perfect though of course there are still people who are not taking it seriously,"@Tejanarusa @McFaul Anywhere I go I would say the majority of people are wearing masks and social distancing as well. It’s not perfect though, of course there are still people who are not taking it seriously.",anywhere go would say the majority people wear mask social distance well  perfect though course still people take seriously,100,social distance
1.304785783086289e+18,4240818312.0,this is definitely more snug on me than when i bought it the quarantine weight gain is real yall,This is definitely more snug on me than when I bought it. The quarantine weight gain is real ya'll.,definitely snug bought the quarantine weight gain real yall,100,quarantine
1.3047857846716293e+18,393792057.0,a circa and counterparts concert after quarantine would heal all wounds circasurvive counterparts,A circa and counterparts concert after quarantine would heal all wounds #circasurvive #counterparts,circa counterpart concert quarantine would heal wound circasurvive counterpart,100,quarantine
1.3047857869996485e+18,268444762.0,so sorry my heart aches for you on day 182 in quarantine i appreciate my cats more with every passing day,"@AJDelgado13 So sorry. My heart aches for you. On day 182 in quarantine, I appreciate my cats more with every passing day.",sorry heart ache day 182 quarantine appreciate cat every passing day,100,quarantine
1.3047857888073807e+18,7.00496761954005e+17,no please don’t say thateveryone takes it out of context just go to polling place amp vote if you can go to grocery store shopping then 10minutes at polling place social distancing with a mask should be fine democrats are gonna cheat it’s inevitable just tell america your plans,@realDonaldTrump No please don’t say thatEveryone takes it out of context. just go to polling place &amp; vote if you can go to grocery store shopping. Then 10minutes at polling place social distancing with a mask should be fine. Democrats are gonna cheat it’s inevitable. Just tell America your plans,no please  say thateveryone take out context go to polling place amp vote go to grocery store shopping 10minutes at polling place social distance mask fine democrat gon na cheat  inevitable tell america your plan,100,social distance
1.304785788299653e+18,7.952304014174618e+17,krishnadistrict collector a md imtiaz on saturday has cancelled permission of liberty hospitals after considering a report submitted by three member committee the committee investigated after a complaint from a woman for charging high amount for covid19 treatment,#Krishnadistrict Collector A Md Imtiaz on Saturday has cancelled permission of Liberty Hospitals after considering a report submitted by three member committee. The Committee investigated after a complaint from a woman for charging high amount for #Covid19 treatment. @xpessandhra https://t.co/DgEgSoJnnI,krishnadistrict collector md imtiaz saturday cancel permission liberty hospital consider report submit three member committee the committee investigate complaint from woman charge high amount covid19 treatment,100,cancel
1.3047857898516357e+18,240649814.0,we went into lockdown when we did not know what we were going through people are more informed now vipin anand md lic tells navika kumar on india revival mission,"We went into lockdown when we did not know what we were going through. People are more informed now: Vipin Anand, MD, LIC tells Navika Kumar on India Revival Mission. https://t.co/y1KFsH2onx",go lockdown know go people inform vipin anand md lic tell navika kumar india revival mission,100,lockdown
1.3047857903172076e+18,1.149196887959851e+18,i had an argument and didnt allow a family friend army officer and his wife to enter my home because they insisted that wearing a mask is unnecessary  wtf,"I had an argument and didn't allow a family friend (army officer) and his wife to enter my home because they insisted that wearing a mask is unnecessary...

Wtf?",argument didnt allow family friend army officer wife to enter home insist wear mask unnecessary wtf,100,home
1.3047857926786703e+18,1.2415591850172785e+18,try to find time to do something creative maybe write draw or colour in   covid19 shelterinplace quarantine,"Try to find time to do something creative. Maybe write, draw, or colour in! ✏️

#COVID19 #ShelterInPlace #Quarantine",try to find time to do something creative maybe write draw colour covid19 shelterinplace quarantine,100,quarantine
1.3047857928925348e+18,260390630.0,the social distancing is gonna hurt him they’ve been helping him for a long time,@WillKingSC @neal13 The social distancing is gonna hurt him. They’ve been helping him for a long time.,the social distance gon na hurt  help long time,100,social distance
1.3047857948346e+18,3152371458.0,strictly come dancing cancel blackpool special due to covid19 travel concerns,Strictly Come Dancing CANCEL Blackpool special due to COVID-19 travel concerns https://t.co/UTx9h5Ia9G,strictly come dance cancel blackpool special due to covid19 travel concern,100,cancel
1.3047857964115558e+18,277415860.0,i’m not willing to trade one life for any life that’s why i support mask wearingsocial distancing it allows healthy people to more or less go about their daily lives and can help protect susceptible members of our population from contracting illness,@NoUserName36 @merrichristi @TheTweetOfGod I’m not willing to trade one life for any life. That’s why I support mask wearing/social distancing. It allows healthy people to more or less go about their daily lives and can help protect susceptible members of our population from contracting illness., willing to trade one life life  support mask wearingsocial distance allows healthy people to less go daily life help protect susceptible member population from contract illness,100,social distance
1.3047857970240266e+18,3766943962.0,my skin during quarantine when no one was seeing me ‍‍‍‍ my skin as soon as we got out ‍,"My skin during quarantine when no one was seeing me: 💕🌸✨🌈💐🦋👩‍❤️‍💋‍👩🧚🏼‍♀️💖🎀🧿
My skin as soon as we got out: 👹💩🤢🤮💔🦠🧨🌪🙈🧟‍♀️",skin quarantine no one see ‍‍‍‍ skin soon get out ‍,100,quarantine
1.3047857962355057e+18,1394834509.0,just askin by your own statements that having a lot of people not wearing masks and not social distancing is putting their health and that of their families communities at risk then why are you holding rally’s endangering the health of americans,"@realDonaldTrump Just askin, by your own statements, that having a lot of people not wearing masks and not social distancing is putting their health and that of their families, communities at risk, then why are you holding rally’s endangering the health of Americans? https://t.co/wyX1g8wPsX",askin your statement lot people wear mask social distance put health family community at risk hold rally  endanger the health american,100,social distance
1.3047857978712678e+18,549514884.0,it’s crazy how he’s turned average looking players into good players in a short amount of time  holding elneny now ceballos our best player after lockdown long may it continue,"@David_Ornstein @btsport It’s crazy how he’s turned average looking players into good players in a short amount of time - Holding, Elneny now, Ceballos (our best player after lockdown), long may it continue", crazy  turn average look player good player short amount time hold elneny ceballos best player lockdown long may continue,100,lockdown
1.304785799528018e+18,1.1906323597098148e+18,worst thing about caerphilly lockdown is not being able to return to water babies even though it’s only 15 minutes away,Worst thing about Caerphilly lockdown is not being able to return to Water Babies even though it’s only 15 minutes away😢,bad thing caerphilly lockdown able to return to water baby even though  15 minute away,100,lockdown
1.3047858035923023e+18,496967130.0,if they live at school and take the test there school is their state of residence no how does their home state get notified i love in nj have a place in pa tested positive in pa don’t think nj was notified,"@kurtsiegelin @Confit81 @nickdig99 If they live at school and take the test there, school is their state of residence, no? How does their home state get notified? I love in NJ, have a place in PA, tested positive in PA. Don’t think NJ was notified.",live at school take the test school state residence no home state get notify love nj place pa test positive pa  think nj notify,100,home
1.304785806071132e+18,1339122079.0,we are not being understood or fairly represented we need to be better at explaining that opposing the mask mandate isnt just about masks or social distancing or hand sanitizer or even vaccines its about human decency resting entirely on the smiles of strangers,"We are not being understood or fairly represented.
We need to be better at explaining that opposing the mask mandate isn't just about masks (or social distancing or hand sanitizer or even vaccines).
It's about human decency resting entirely on the smiles of strangers ..",understood fairly represent need to well at explain oppose the mask mandate isnt mask social distance hand sanitizer even vaccine human decency rest entirely the smile stranger,100,social distance
1.3047858068470863e+18,1.0926994683010662e+18,do you have scientific proof the virus has been isolated because apart from china claiming this i have seen no scientific evidence,"@wolfniya @Philosopha1 @J3KTN @ClarkeMicah Do you have scientific proof the virus has been isolated? Because apart from China claiming this, I have seen no scientific evidence.",do scientific proof the virus isolated apart from china claim see no scientific evidence,100,isolat
1.3047858151767654e+18,1.2536828173612524e+18,wear mask wash your hands  follow social distancing  namastebts,"Wear Mask
Wash your hands 
Follow social distancing 
#NamasteBTS",wear mask wash your hand follow social distance namastebts,100,social distance
1.3047858151307343e+18,3164705941.0,for your weekend musical break lets stay together quarantine style from mike mcdonald amp other st louis esp ferguson musicians from yesterday amp today,".@WaltSchub @SethAbramson For your weekend musical break: ""Let's Stay Together"" quarantine style from Mike McDonald &amp; other St. Louis (esp. Ferguson) musicians from yesterday &amp; today.
https://t.co/hp5Bcvdkpm",your weekend musical break let stay together quarantine style from mike mcdonald amp st louis esp ferguson musician from yesterday amp today,100,quarantine
1.3047858162045952e+18,2310344922.0,time to once and for all end the scamdemic covid is a hoax and a joke must end all lockdowns and mandates related to covid,@drdavidsamadi Time to once and for all end the scamdemic!! Covid is a hoax and a joke!! Must end all lockdowns and mandates related to Covid!!,time to end the scamdemic covid hoax joke must end lockdown mandate related to covid,100,lockdown
1.3047858194300068e+18,1.098248352716808e+18,just did the math and it turns out that 3 of covid cases end with death nationally  but in liberal run cities like new york 10 of cases end in death  somehow trump is responsible for the deaths but the mayors of these cities get a pass,"@JoeBiden Just did the math, and it turns out that 3% of covid cases end with death, nationally.

But in liberal run cities like New York, 10% of cases end in death.

Somehow, Trump is responsible for the deaths, but the mayors of these cities get a pass.",the math turn out 3 covid case end death nationally liberal run city like new york 10 case end death somehow trump responsible the death the mayor city get pas,100,responsible
1.304785819786383e+18,301787150.0,that’s not the kind of tweet that was the issue  but the broader point is using self appointed moral high ground as a bully pulpit  i had a spray about this last week when i saw hardcore andrews’ supporters mocking amp abusing ppl who said they were struggling wlockdown,"@EGirl76 @deborahbrian @msdwrites That’s not the kind of tweet that was the issue ❤️
But the broader point is using self appointed moral high ground as a bully pulpit.  I had a spray about this last week when I saw hardcore Andrews’ supporters mocking &amp; abusing ppl who said they were struggling w/lockdown", the kind tweet the issue the broader point use self appoint moral high ground bully pulpit spray last week saw hardcore andrew  supporter mock amp abuse ppl say struggle wlockdown,100,lockdown
1.3047858195768156e+18,14841203.0,really glad to see that floyd county brewing company is taking steps to protect people at their concert with social distancing requirements and requiring masks cough,"Really glad to see that Floyd County Brewing Company is taking steps to protect people at their concert with social distancing requirements and requiring masks. *cough*

https://t.co/yeLeD5ymak

@MayorJeffGahan @CityofNewAlbany",really glad to see floyd county brewing company take step to protect people at concert social distance requirement require mask cough,100,social distance
1.304785820860047e+18,1.3044645461579205e+18,it is free of cost because most of the people are physically or mentally disturb due to any reason during this lockdown we are connecting with those people socially now to make them healthy and fit regards   onemorestepindia,"It is free of cost because most of the people are physically or mentally disturb due to any reason during this lockdown.
We are connecting with those people socially now to make them healthy and fit.
Regards  
ONEMORESTEPINDIA
@MoHFW_INDIA @AyushmanNHA",free cost the people physically mentally disturb due to reason lockdown connect people socially to make healthy fit regard onemorestepindia,100,lockdown
1.3047858223030927e+18,1.2849835918484027e+18,spain holidays canary islands coronavirus tests could remove need to quarantine  travel news  travel,Spain holidays: Canary Islands coronavirus tests could remove need to quarantine | Travel News | Travel https://t.co/4Qf4A0mfMG,spain holiday canary island coronavirus test could remove need to quarantine travel news travel,100,quarantine
1.3047858265644974e+18,1.2355807846329098e+18,once another country like germany takes back its freedom other countries has to wake up  the outback is going to be full of morons hiding after they find out the real reason for the lockdown,@ConservativeQ3 @BeNosey Once another country like Germany takes back its freedom other countries has to wake up . the outback is going to be full of moron's hiding after they find out the real reason for the lockdown .,another country like germany take back freedom country to wake the outback go to full moron hiding find out the real reason the lockdown,100,lockdown
1.3047858319581798e+18,2503618121.0,wow you can hold public political rallies with no social distancing but you wont open the colleges where there is least risk of children getting affected its all politics going on ruining the careers of numerous students  reopencolleges,@ndtv Wow! You can hold public political rallies with no social distancing but you won't open the colleges where there is least risk of children getting affected. It's all politics going on ruining the careers of numerous students.@AmitShah @EduMinOfIndia #Reopencolleges @DrRPNishank,wow hold public political rally no social distance wont open the college least risk child get affected politics go ruin the career numerous student reopencolleges,100,social distance
1.304785833019482e+18,2563873493.0,hi if i bought a ticket for the 2021 grand prix and the event was cancelled due to the pandemic would i get a refund,"@SilverstoneUK hi if I bought a ticket for the 2021 grand prix and the event was cancelled due to the pandemic, would I get a refund?",hi bought ticket the 2021 grand prix the event cancel due to the pandemic would get refund,100,cancel
1.3047858335102853e+18,60120455.0,i agree with you 100 there but to act as if fl outside a few counties is not close to sweden and still under some draconian lockdown is untrue,"@TsicsafPelosi @HoldenMcGroin05 @AlexBerenson I agree with you 100% there, but to act as if FL, outside a few counties, is not close to Sweden and still under some draconian lockdown is untrue.",agree 100 to act fl outside county close to sweden still draconian lockdown untrue,100,lockdown
1.3047858342736486e+18,56647072.0,nah we’ll won’t lockdown economy is more important i blame the non wearing of masks in shopping centres in between shops non disinfecting of common metal areas eg escalators,"@Clonrf Nah, we’ll won’t lockdown, economy is more important. I blame the non wearing of masks in shopping centres ...in between shops, non disinfecting of common metal areas eg escalators",nah   lockdown economy important blame the non wear mask shopping centre shop non disinfect common metal area eg escalator,100,lockdown
1.3047858354102313e+18,40659458.0,someone needs to teach him what the word exponential means  i don’t know the scottish figures but uk has 3000 cases a day which is 3 times what it was 2 weeks ago if that rate is maintained in 4 weeks there will be 27000 cases a day  in march we went into lockdown at 1000,"@STVNews Someone needs to teach him what the word exponential means.

I don’t know the Scottish figures but UK has 3,000 cases a day which is 3 times what it was 2 weeks ago. If that rate is maintained in 4 weeks there will be 27,000 cases a day.

In March we went into lockdown at 1,000",someone need to teach the word exponential mean  know the scottish figure uk 3000 case day 3 time 2 week ago rate maintain 4 week 27000 case day march go lockdown at 1000,100,lockdown
1.304785836052025e+18,1.1391541947982068e+18,its like using a hammer to kill a fly  architect of swedens covid19 antilockdown strategy finally vindicated  zero hedge,"""It's Like Using A Hammer To Kill A Fly"" - Architect Of Sweden's COVID-19 Anti-Lockdown Strategy Finally Vindicated | Zero Hedge https://t.co/T9VRNcluEC",like use hammer to kill fly architect sweden covid19 antilockdown strategy finally vindicate zero hedge,100,lockdown
1.304785835863216e+18,148122058.0,leinster house  public meeting  pro freedom  anti lockdown anti vaccine  get the government out,"Leinster House 
Public Meeting 
Pro Freedom 
Anti Lockdown
Anti Vaccine 
Get the Government OUT https://t.co/AskCUF5oCx",leinster house public meeting pro freedom anti lockdown anti vaccine get the government out,100,house
1.304785840258904e+18,369786855.0,isnt he on the covid list right now shouldnt he be quarantined and not driving around,@SouthTexasTitan Isn't he on the Covid list right now? Shouldn't he be quarantined and not driving around?,isnt the covid list right shouldnt quarantine drive around,100,quarantine
1.3047858398981898e+18,1.24199463725192e+18,thanks leonie weve seen in the news that newcastle is on the corona watchlist if some local lockdowns do come into place next week will they affect our stay 1719th,@Village_Hotels Thanks Leonie. We've seen in the news that Newcastle is on the Corona watchlist. If some local lockdowns do come into place next week will they affect our stay (17-19th)?,thanks leonie weve see the news newcastle the corona watchlist local lockdown do come place next week affect stay 1719th,100,lockdown
1.3047858464033587e+18,312149882.0,2 giantspadres games postponed after positive sf virus test via,2 Giants-Padres games postponed after positive SF virus test https://t.co/usemA6VIHu via @foxnews,2 giantspadres game postpone positive sf virus test via,100,postpone
1.304785846759981e+18,615493797.0,it confuses the hell out of me why anyone would vote for the liar in chief who is currently squatting in our house we have lost over 193000 people to the coronavirus when trump knew but played it down i have no trust in him or his admin,"@realDonaldTrump
It confuses the hell out of me why ANYONE would vote for the Liar in Chief who is currently squatting in our house We have lost over 193,000 people to the coronavirus when Trump knew but played it down
I have no trust in him or his admin
https://t.co/FK0iBUho53",confuses the hell out anyone would vote the liar chief currently squat house lose 193000 people to the coronavirus trump knew played no trust admin,100,house
1.3047858478464243e+18,246507254.0,im raising money for help to work from home during the pandemic click to donate  via,I'm raising money for Help to work from home during the PANDEMIC.. Click to Donate:  https://t.co/mmmKt2yzyh via @gofundme,im raise money help to work from home the pandemic click to donate via,100,home
1.3047858491046912e+18,397649244.0,stop fining businesses that don’t require masks or individuals that refuse to wear them people that are at risk have the right to wear and mask and stay home if they are concerned for their health response was appropriate until hospitals were not overwhelmed and,@jessica_tillson Stop fining businesses that don’t require masks or individuals that refuse to wear them. People that are at risk have the right to wear and mask and stay home if they are concerned for their health. Response was appropriate until hospitals were not overwhelmed and,stop fin business  require mask individual refuse to wear people at risk the right to wear mask stay home concerned health response appropriate hospital overwhelmed,100,home
1.304785848928473e+18,176295823.0,with so many restaurants affected by covid19 shutdowns today coloradorestaurantday is a day you can help make a res to dine at one of your fav local co restaurants youll appreciate the chance to get out amp theyll appreciate your patronage escoffier dineouttohelpout,"With so many restaurants affected by #COVID-19 shutdowns, today #ColoradoRestaurantDay is a day you can help. Make a res to dine at one of your fav local CO #restaurants. You'll appreciate the chance to get out &amp; they'll appreciate your patronage. #escoffier #DineOutToHelpOut https://t.co/oEZSFigRPo",many restaurant affected covid19 shutdown today coloradorestaurantday day help make re to dine at one your fav local co restaurant youll appreciate the chance to get out amp theyll appreciate your patronage escoffier dineouttohelpout,100,shutdown
1.3047858525397688e+18,553399560.0,we gaan inlockdown,@LodewijkA We gaan in.lockdown,gaan inlockdown,100,lockdown
1.3047858531731087e+18,7.485984377472326e+17,23jan trump briefed 27jan task force formed 31jan china travel ban amp public health emergency 9feb govs briefed 29feb asia me travel bans 4mar bought 500m n95 11mar eu travel ban 13mar declared natl emergency  16mar trump recommends lockdown safety measures  53 days,"@TobiasTheGeek @seanhannity @realDonaldTrump 23Jan Trump briefed
27Jan Task Force formed
31Jan China travel ban &amp; public health emergency
9Feb Govs briefed
29Feb Asia, ME travel bans
4Mar bought 500M N95
11Mar EU travel ban
13Mar declared Nat'l Emergency 
16Mar Trump recommends lockdown, safety measures

53 days....",23jan trump briefed 27jan task force form 31jan china travel ban amp public health emergency 9feb govs briefed 29feb asia travel ban 4mar bought 500m n95 11mar eu travel ban 13mar declare natl emergency 16mar trump recommends lockdown safety measure 53 day,100,lockdown
1.3047858531185907e+18,8.732628731407482e+17,absolutely there is no reason for states to still be in strict lockdown  its the election infection,@ChuckCallesto Absolutely! There is no reason for states to still be in strict lockdown.  It's the election infection!,absolutely no reason state to still strict lockdown the election infection,100,lockdown
1.30478585217493e+18,3112903222.0,morning packdown crew giving the fastener aisle some love filling outs and getting ws into their homes while social distancing masked up and gloved up   2109wegotthis safetyselfienp ⁦⁩ ⁦⁩ ⁦⁩,"Morning packdown crew giving the fastener aisle some love filling outs and getting w/s into their homes while social distancing, masked up, and gloved up ! ! #2109wegotthis #safetyselfienp ⁦@MattWorkmanTHD⁩ ⁦@KellyConnors7⁩ ⁦@jodymillerHD⁩ https://t.co/ubwHyywIhW",morning packdown crew give the fastener aisle love fill out get w home social distance masked gloved 2109wegotthis safetyselfienp ⁦⁩ ⁦⁩ ⁦⁩,100,home
